Time (s), C00, C01, C02, C03, C04, C05, C06, C08, C09, C10, C11, C12, C13, C14, C15, C16, C18, C19
16374.52847363729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16374.62853515442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16374.72859667154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16374.82865818867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16374.92871970579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16375.02878122292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16375.12884274005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16375.22890425717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16375.3289657743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16375.42902729142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16375.52908880855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16375.62915032567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16375.7292118428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16375.82927335992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16375.92933487705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16376.02939639417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16376.1294579113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16376.22951942842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16376.32958094555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16376.42964246267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16376.5297039798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16376.62976549692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16376.72982701405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16376.82988853117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16376.9299500483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16377.03001156542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16377.13007308255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16377.23013459967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16377.3301961168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16377.43025763393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16377.53031915105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16377.63038066818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16377.7304421853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16377.83050370243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16377.93056521955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16378.03062673668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16378.1306882538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16378.23074977093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16378.33081128805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16378.43087280518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16378.5309343223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16378.63099583943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16378.73105735655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16378.83111887368,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16378.9311803908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16379.03124190793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16379.13130342505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16379.23136494218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16379.33142645931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16379.43148797643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16379.53154949356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16379.63161101068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16379.73167252781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16379.83173404493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16379.93179556206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16380.03185707918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16380.13191859631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16380.23198011343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16380.33204163056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16380.43210314768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16380.53216466481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16380.63222618194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16380.73228769906,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16380.83234921619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16380.93241073331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16381.03247225044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16381.13253376756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16381.23259528469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16381.33265680181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16381.43271831894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16381.53277983606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16381.63284135319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16381.73290287031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16381.83296438744,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16381.93302590456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16382.03308742169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16382.13314893881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16382.23321045594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16382.33327197306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16382.43333349019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16382.53339500731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16382.63345652444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16382.73351804156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16382.83357955869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16382.93364107582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16383.03370259294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16383.13376411007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16383.23382562719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16383.33388714432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16383.43394866144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16383.53401017857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16383.63407169569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16383.73413321282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16383.83419472994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16383.93425624707,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384.0343177642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384.13437928132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384.23444079845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384.33450231557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384.4345638327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384.53462534982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384.63468686695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384.73474838407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384.8348099012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384.93487141832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16385.03493293545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16385.13499445257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16385.2350559697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16385.33511748682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16385.43517900395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16385.53524052107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16385.6353020382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16385.73536355532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16385.83542507245,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16385.93548658957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16386.0355481067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16386.13560962382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16386.23567114095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16386.33573265807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16386.4357941752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16386.53585569232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16386.63591720945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16386.73597872658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16386.8360402437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16386.93610176083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16387.03616327795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16387.13622479508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16387.2362863122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16387.33634782933,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16387.43640934645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16387.53647086358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16387.6365323807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16387.73659389783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16387.83665541495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16387.93671693208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16388.0367784492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16388.13683996633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16388.23690148345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16388.33696300058,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16388.43702451771,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
16388.53708603483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16388.63714755196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16388.73720906908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16388.83727058621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16388.93733210333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16389.03739362046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16389.13745513758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16389.23751665471,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16389.33757817184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16389.43763968896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16389.53770120609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16389.63776272321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16389.73782424034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16389.83788575746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16389.93794727459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16390.03800879171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16390.13807030884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16390.23813182596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16390.33819334309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16390.43825486021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16390.53831637734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
