Time (s), C00, C01, C02, C03, C04, C05, C06, C08, C09, C10, C11, C12, C13, C14, C15, C16, C18, C19
519962.178137822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519962.278199357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519962.3782608919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519962.4783224268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519962.5783839618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519962.6784454967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519962.7785070316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519962.8785685665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519962.9786301015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519963.0786916364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519963.1787531713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519963.2788147063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519963.3788762412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519963.4789377761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519963.578999311,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
519963.679060846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519963.7791223809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519963.8791839158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
519963.9792454508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519964.0793069857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519964.1793685206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519964.2794300555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519964.3794915904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519964.4795531254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519964.5796146603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519964.6796761953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519964.7797377302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519964.8797992651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519964.9798608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519965.0799223349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519965.1799838699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519965.2800454048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519965.3801069398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519965.4801684747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519965.5802300096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519965.6802915445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519965.7803530794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519965.8804146144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519965.9804761493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519966.0805376843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519966.1805992192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519966.2806607541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519966.380722289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519966.4807838239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519966.5808453589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519966.6809068938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519966.7809684288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519966.8810299637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519966.9810914986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519967.0811530335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519967.1812145684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519967.2812761034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519967.3813376383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519967.4813991732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519967.5814607082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519967.6815222431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519967.781583778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519967.8816453129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519967.9817068479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519968.0817683828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519968.1818299177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519968.2818914527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519968.3819529876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519968.4820145225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519968.5820760574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519968.6821375923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519968.7821991273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519968.8822606622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519968.9823221972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519969.0823837321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519969.182445267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519969.2825068019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519969.3825683368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519969.4826298718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519969.5826914067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519969.6827529417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519969.7828144766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519969.8828760115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519969.9829375464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519970.0829990814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519970.1830606163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519970.2831221512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519970.3831836862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519970.4832452211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519970.583306756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519970.6833682909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519970.7834298259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519970.8834913608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519970.9835528957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519971.0836144307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519971.1836759656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519971.2837375005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519971.3837990355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519971.4838605704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519971.5839221053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519971.6839836402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519971.7840451751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519971.8841067101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519971.984168245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519972.08422978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519972.1842913149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519972.2843528498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519972.3844143847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519972.4844759196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519972.5845374546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519972.6845989895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519972.7846605245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519972.8847220594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519972.9847835943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519973.0848451292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519973.1849066641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519973.2849681991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519973.385029734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519973.485091269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519973.5851528039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519973.6852143388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519973.7852758737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519973.8853374086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519973.9853989436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519974.0854604785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519974.1855220135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519974.2855835484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519974.3856450833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519974.4857066182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519974.5857681531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519974.6858296881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519974.785891223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519974.8859527579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519974.9860142929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519975.0860758278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519975.1861373627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519975.2861988976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519975.3862604326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519975.4863219675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519975.5863835024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
